invest_date,period,invest,est_yearly_interest_rate,branch_id
2017-11-01,4,570000.0,1.0050228310502283,009
2017-03-28,22,470000.0,0.9848484848484849,009
2017-07-14,28,330000.0,1.0835616438356166,009
2017-12-28,12,20000.0,0.945662100456621,009
2017-10-12,2,160000.0,1.0251141552511416,009
2015-05-14,1,2900000.0,1.5741206030150754,010
2017-04-07,6,4400000.0,1.0413698630136987,010
2017-05-31,3,1800000.0,1.0693150684931507,010
2016-08-05,5,7600000.0,1.0352249134948097,010
2017-06-05,1,100000.0,1.070958904109589,010
2017-07-18,2,18100000.0,1.095068493150685,010
2016-04-18,6,2900000.0,1.0800692041522493,010
2017-12-21,4,21600000.0,0.9610328638497653,010
2016-11-23,1,2100000.0,0.9912110726643598,010
2016-11-10,1,13600000.0,0.9966089965397924,010
2015-10-10,3,500000.0,1.4027272727272728,010
2016-11-16,1,14300000.0,0.9941176470588236,010
2017-05-12,3,2700000.0,1.0589041095890412,010
2017-12-06,5,22000000.0,0.9741784037558686,010
2017-08-14,2,20400000.0,1.084037558685446,010
2017-08-11,5,20000000.0,1.084037558685446,010
2018-01-10,2,5300000.0,0.9441314553990611,010
2016-07-14,2,9100000.0,1.04560553633218,010
2016-06-15,1,5600000.0,1.0580622837370244,010
2015-06-11,6,4100000.0,1.5658291457286433,010
2016-01-20,2,2800000.0,1.1800000000000002,010
2018-01-29,1,300000.0,0.9272300469483569,010
2015-06-17,4,1400000.0,1.5648241206030151,010
2016-12-02,1,9800000.0,0.9874740484429065,010
2015-08-10,1,900000.0,1.5520100502512564,010
2016-04-25,4,5000000.0,1.0779930795847752,010
2016-09-30,5,4900000.0,1.0119723183391003,010
2016-09-09,4,11700000.0,1.0211072664359861,010
2015-09-15,3,9700000.0,1.470909090909091,010
2017-05-15,5,13300000.0,1.0616438356164384,010
2017-07-03,2,6700000.0,1.0868493150684932,010
2017-11-20,1,12100000.0,0.9929577464788732,010
2015-10-28,3,1800000.0,1.3536363636363637,010
2015-04-20,6,100000.0,1.578894472361809,010
2016-08-15,4,400000.0,1.0314878892733563,010
2015-07-17,1,2900000.0,1.5580402010050252,010
2016-07-07,2,2300000.0,1.0485121107266437,010
2015-05-22,2,2300000.0,1.571859296482412,010
2016-10-13,2,4900000.0,1.0078200692041523,010
2016-11-01,5,3600000.0,0.9986851211072665,010
2017-08-02,3,3700000.0,1.0943661971830987,010
2015-06-24,6,6100000.0,1.5625628140703518,010
2016-08-23,3,14300000.0,1.0285813148788927,010
2016-03-14,6,7700000.0,1.0946020761245676,010
2015-06-04,5,3200000.0,1.5678391959798996,010
2017-03-13,5,10800000.0,1.0271232876712328,010
2015-08-06,1,7100000.0,1.5530150753768845,010
2017-12-12,3,19600000.0,0.9704225352112676,010
2015-08-07,3,5100000.0,1.5522613065326634,010
2015-08-03,1,6000000.0,1.5537688442211055,010
2016-09-07,3,15600000.0,1.0223529411764707,010
2015-07-02,3,2400000.0,1.5613065326633166,010
2017-11-06,5,9000000.0,1.0023474178403757,010
2017-07-20,1,16300000.0,1.0956164383561644,010
2015-09-02,1,9700000.0,1.511818181818182,010
2016-06-20,2,7400000.0,1.0555709342560553,010
2017-09-27,4,16200000.0,1.0408450704225354,010
2018-02-27,1,20600000.0,0.9,010
2016-11-30,5,3500000.0,0.986643598615917,010
2016-12-27,2,8000000.0,0.9838356164383562,010
2016-02-29,1,11000000.0,1.1090909090909091,010
2017-06-07,1,16300000.0,1.072054794520548,010
2016-11-25,6,8000000.0,0.9883044982698962,010
2018-01-09,5,17300000.0,0.9422535211267606,010
2016-06-21,5,6800000.0,1.0539100346020762,010
2016-04-12,1,1600000.0,1.0846366782006922,010
2017-08-25,1,15300000.0,1.0746478873239438,010
2018-01-11,6,10900000.0,0.9394366197183099,010
2015-07-06,1,300000.0,1.5608040201005027,010
2017-11-22,1,9600000.0,0.9910798122065728,010
2018-01-03,6,15400000.0,0.9469483568075118,010
2017-10-24,3,700000.0,1.0164319248826292,010
2015-12-25,5,7100000.0,1.221818181818182,010
2017-05-02,1,11100000.0,1.0523287671232877,010
2015-10-08,6,5600000.0,1.4,010
2017-01-22,2,11900000.0,0.9980821917808219,010
2015-07-15,5,1000000.0,1.5575376884422112,010
2017-08-31,6,11200000.0,1.0643192488262911,010
2017-08-23,2,14800000.0,1.075586854460094,010
2016-04-07,1,4800000.0,1.086712802768166,010
2017-03-02,1,2300000.0,1.0189041095890412,010
2016-01-28,5,2600000.0,1.1600000000000001,010
2016-09-12,5,17600000.0,1.0194463667820068,010
2017-03-09,5,4100000.0,1.024931506849315,010
2016-12-21,4,4800000.0,0.9816438356164383,010
2016-12-07,1,3700000.0,0.9853979238754325,010
2017-09-08,1,18100000.0,1.0615023474178404,010
2016-03-28,1,5800000.0,1.0908650519031142,010
2015-04-09,2,900000.0,1.5826633165829147,010
2018-01-26,5,7200000.0,0.9262910798122066,010
2018-02-11,3,18700000.0,0.9131455399061033,010
2015-06-15,5,5900000.0,1.565075376884422,010
2015-10-12,5,3600000.0,1.3918181818181818,010
2015-04-03,1,100000.0,1.5844221105527638,010
2016-06-07,3,13700000.0,1.0605536332179932,010
2016-11-02,5,8700000.0,0.9982698961937716,010
2015-12-28,5,5000000.0,1.2163636363636363,010
2015-10-15,1,7800000.0,1.3945454545454545,010
2016-03-11,2,2200000.0,1.0975086505190312,010
2016-01-07,4,1000000.0,1.2,010
2017-10-23,3,16000000.0,1.0173708920187794,010
2017-02-03,1,1700000.0,1.0041095890410958,010
2017-09-30,2,12800000.0,1.039906103286385,010
2015-04-23,2,600000.0,1.5791457286432162,010
2016-02-29,4,10420000.0,1.55,011
2016-08-11,3,10110000.0,1.1,011
2015-08-12,4,8450000.0,1.6,011
2017-09-30,4,20340000.0,0.98,011
2015-12-31,2,16890000.0,1.55,011
2015-11-06,1,6120000.0,1.55,011
2015-05-27,1,2780000.0,1.6,011
2017-04-14,5,8040000.0,1.1,011
2017-04-18,1,23440000.0,1.1,011
2016-02-04,1,6630000.0,1.55,011
2017-06-05,1,13760000.0,0.98,011
2017-08-29,2,26980000.0,0.98,011
2015-09-24,1,28980000.0,1.55,011
2015-12-24,4,20030000.0,1.55,011
2015-12-03,3,22910000.0,1.55,011
2015-04-02,4,780000.0,1.6,011
2015-06-02,1,10290000.0,1.6,011
2017-12-22,1,44580000.0,1.1,011
2016-04-27,4,5130000.0,1.28,011
2015-12-25,1,19220000.0,1.55,011
2015-04-24,2,1410000.0,1.6,011
2017-07-31,2,33900000.0,0.98,011
2017-05-31,2,22490000.0,0.98,011
2016-05-26,1,21100000.0,1.28,011
2016-03-04,5,21550000.0,1.55,011
2015-12-16,6,2550000.0,1.55,011
2016-03-28,2,17040000.0,1.55,011
2015-11-19,6,18520000.0,1.55,011
2016-04-01,1,750000.0,1.55,011
2017-05-02,2,41600000.0,1.1,011
2016-02-06,5,18050000.0,1.55,011
2017-08-18,1,20740000.0,0.98,011
2016-05-09,4,14110000.0,1.28,011
2017-01-18,1,13640000.0,1.1,011
2016-07-28,1,21920000.0,1.1,011
2015-09-22,5,18160000.0,1.55,011
2016-02-22,1,260000.0,1.55,011
2016-05-24,6,24990000.0,1.28,011
2015-06-11,1,11390000.0,1.6,011
2016-10-13,1,15300000.0,1.1,011
2016-01-06,2,5450000.0,1.55,011
2017-01-24,3,15840000.0,1.1,011
2015-11-02,6,4860000.0,1.55,011
2015-09-11,3,16410000.0,1.55,011
2017-05-08,1,22220000.0,0.98,011
2017-02-16,5,31570000.0,1.1,011
2018-01-19,2,41930000.0,1.1,011
2016-02-03,1,14890000.0,1.55,011
2016-03-11,6,6020000.0,1.55,011
2015-05-20,1,9320000.0,1.6,011
2018-01-17,3,58280000.0,1.1,011
2017-04-13,1,30070000.0,1.1,011
2016-08-24,4,13610000.0,1.1,011
2016-01-26,5,18010000.0,1.55,011
2015-09-29,5,27570000.0,1.55,011
2015-05-07,6,1140000.0,1.6,011
2018-02-09,6,53420000.0,1.1,011
2017-12-14,3,9750000.0,1.1,011
2017-09-05,3,35270000.0,0.98,011
2017-09-04,4,42610000.0,0.98,011
2016-11-10,1,4030000.0,1.1,011
2016-10-08,5,28700000.0,1.1,011
2016-10-10,3,4120000.0,1.1,011
2015-10-15,5,17490000.0,1.55,011
2015-07-09,2,5250000.0,1.6,011
2017-11-01,6,21650000.0,0.98,011
2016-12-07,5,30150000.0,1.1,011
2016-12-09,3,7390000.0,1.1,011
2015-11-05,5,16380000.0,1.55,011
2016-06-29,3,3610000.0,1.28,011
2016-07-15,6,16890000.0,1.1,011
2015-10-27,1,14630000.0,1.55,011
2017-07-17,1,980000.0,0.98,011
2017-09-12,1,34830000.0,0.98,011
2017-04-01,3,9490000.0,1.1,011
2016-04-29,3,27460000.0,1.28,011
2017-11-09,1,17190000.0,0.98,011
2015-08-14,3,4580000.0,1.6,011
2016-05-03,1,9430000.0,1.28,011
2015-11-24,4,10310000.0,1.55,011
2016-04-07,2,18400000.0,1.55,011
2017-12-12,1,9870000.0,1.1,011
2017-07-20,6,38830000.0,0.98,011
2015-07-06,1,7990000.0,1.6,011
2015-07-07,1,1370000.0,1.6,011
2017-09-20,1,42850000.0,0.98,011
2017-04-10,6,3560000.0,1.1,011
2017-06-16,2,3410000.0,0.98,011
2017-10-19,4,12200000.0,0.98,011
2016-02-26,2,7530000.0,1.55,011
2016-07-20,4,19700000.0,1.1,011
2017-03-01,1,29400000.0,1.1,011
2018-01-24,4,27080000.0,1.1,011
2018-01-03,2,48520000.0,1.1,011
2017-11-15,5,59690000.0,0.98,011
2017-10-12,2,12330000.0,0.98,011
2017-10-10,4,25580000.0,0.98,011
2017-02-07,6,42560000.0,1.1,011
2017-02-13,6,23050000.0,1.1,011
2016-09-23,5,34370000.0,1.1,011
2017-09-13,6,4160000.0,0.98,011
2015-08-20,5,17070000.0,1.6,011
2016-10-17,5,19690000.0,1.1,011
2017-10-27,6,210000.0,1.1,012
2017-05-18,3,480000.0,0.98,012
2017-12-05,6,10000.0,1.1,012
2018-01-30,1,350000.0,1.1,012
2018-01-09,3,40000.0,1.1,012
2016-10-12,6,220000.0,1.28,012
2018-01-22,1,580000.0,1.1,012
2017-02-23,3,470000.0,1.1,012
2017-06-16,6,260000.0,0.98,012
2016-08-23,1,330000.0,1.28,012
2016-11-14,1,100000.0,1.28,012
2017-04-11,1,410000.0,1.1,012
2016-09-23,1,270000.0,1.28,012
2017-04-05,6,160000.0,1.1,012
2017-05-26,2,100000.0,0.98,012
2017-05-24,4,280000.0,0.98,012
2017-09-08,3,780000.0,1.1,012
2017-09-07,4,420000.0,1.1,012
2017-10-12,6,80000.0,1.1,012
2017-01-26,3,10000.0,1.1,012
2016-09-30,5,20000.0,1.28,012
2016-08-17,6,280000.0,1.28,012
2016-11-15,6,360000.0,1.28,012
2017-06-21,3,160000.0,0.98,012
2017-08-01,4,360000.0,1.1,012
2017-09-14,1,560000.0,1.1,012
2016-07-14,6,240000.0,1.28,012
2017-09-05,2,230000.0,1.1,012
2017-04-27,6,400000.0,0.98,012
2017-10-31,4,630000.0,1.1,012
2017-08-03,1,720000.0,1.1,012
2016-08-11,6,70000.0,1.28,012
2017-08-28,4,470000.0,1.1,012
2017-02-15,1,10000.0,1.1,012
2018-01-19,5,340000.0,1.1,012
2017-05-17,3,220000.0,0.98,012
2017-01-04,4,120000.0,1.28,012
2016-12-23,1,290000.0,1.28,012
2017-10-19,5,390000.0,1.1,012
2017-01-09,1,250000.0,1.28,012
2017-06-28,1,330000.0,0.98,012
2016-12-09,2,180000.0,1.28,012
2017-05-27,4,380000.0,0.98,012
2016-08-01,1,310000.0,1.28,012
2016-08-30,1,430000.0,1.28,012
2016-11-24,4,380000.0,1.28,012
2017-04-06,2,240000.0,1.1,012
2018-01-17,2,250000.0,1.1,012
2017-03-23,1,330000.0,1.1,012
2017-05-05,4,160000.0,0.98,012
2017-06-15,4,350000.0,0.98,012
2017-01-18,3,330000.0,1.1,012
2018-02-11,2,330000.0,1.1,012
2017-06-19,4,530000.0,0.98,012
2017-11-16,6,700000.0,1.1,014
2017-09-20,3,850000.0,1.1,014
2017-07-17,4,880000.0,0.98,014
2017-10-13,3,870000.0,1.1,014
2017-12-08,3,560000.0,1.1,014
2016-12-22,3,430000.0,0.98,014
2016-12-20,5,220000.0,0.98,014
2017-04-14,1,590000.0,0.98,014
2017-04-10,5,770000.0,0.98,014
2017-03-22,2,20000.0,0.98,014
2016-12-07,1,650000.0,0.98,014
2017-01-03,3,220000.0,0.98,014
2017-09-25,3,990000.0,1.1,014
2017-09-27,1,790000.0,1.1,014
2017-06-19,1,270000.0,0.98,014
2016-12-30,1,170000.0,0.98,014
2016-12-08,4,270000.0,0.98,014
2017-04-17,1,780000.0,0.98,014
2017-03-30,2,840000.0,0.98,014
2016-12-01,1,270000.0,0.98,014
2017-02-07,4,340000.0,0.98,014
2017-10-18,5,1170000.0,1.1,014
2018-01-11,1,1110000.0,1.1,014
2017-09-13,5,700000.0,1.1,014
2017-10-25,4,950000.0,1.1,014
2017-03-07,6,480000.0,0.98,014
2016-12-16,5,810000.0,0.98,014
2017-08-29,2,700000.0,1.1,014
2017-11-27,1,520000.0,1.1,014
2017-11-29,4,1250000.0,1.1,014
2016-12-23,5,530000.0,0.98,014
2017-11-20,6,220000.0,1.1,014
2017-11-22,4,900000.0,1.1,014
2017-12-13,3,1000000.0,1.1,014
2017-06-26,6,760000.0,0.98,014
2017-08-16,1,100000.0,1.1,014
2018-02-09,4,1240000.0,1.1,014
2017-06-07,2,720000.0,0.98,014
2017-11-01,2,300000.0,1.1,014
2017-06-21,3,550000.0,0.98,014
2017-12-06,3,640000.0,1.1,014
2017-03-03,3,900000.0,0.98,014
2017-10-30,2,1050000.0,1.1,014
2018-02-01,6,1090000.0,1.1,014
2017-09-29,1,130000.0,1.1,014
